timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
1060,1i,150.0,2,0.0,2,15.04,False,10.04,0.0,0.10026666666666666
1065,1i,150.0,2,0.0,2,15.04,False,10.04,0.0,0.10026666666666666
1070,1i,150.0,1,1.4417,0,0.0,False,-1.0,-13.636099999999999,0.0
1075,1i,150.0,1,1.0566,0,0.0,False,-1.0,-5.966900000000001,0.0
1080,1i,150.0,1,0.0,1,1.0,False,-14.08,-5.9472,0.006666666666666667
1085,1i,150.0,3,11.0293,1,1.0,False,-14.04,11.0292,0.006666666666666667
1090,1i,150.0,3,6.5429,1,1.0,False,-14.04,6.5429,0.006666666666666667
1095,1i,150.0,4,5.2079,2,1.0,False,-14.04,5.2079,0.006666666666666667
1100,1i,150.0,4,2.8986,2,1.0,False,1.0,1.4569,0.006666666666666667
1105,1i,150.0,4,0.0003,4,8.0,False,8.0,-1.0563,0.05333333333333334
1110,1i,150.0,4,0.0,4,8.0,False,7.0,0.0,0.05333333333333334
1115,1i,150.0,4,0.0,4,8.0,False,7.0,-11.0293,0.05333333333333334
1120,1i,150.0,6,7.7037,4,8.0,False,7.0,1.1608,0.05333333333333334
1125,1i,150.0,6,3.249,4,8.0,False,7.0,-1.9589000000000003,0.05333333333333334
1130,1i,150.0,5,3.715,3,22.04,False,21.04,0.8163999999999998,0.14693333333333333
1135,1i,150.0,3,0.0,3,22.04,False,14.04,-0.0003,0.14693333333333333
1140,1i,150.0,3,0.0,3,22.04,False,14.04,0.0,0.14693333333333333
1145,1i,150.0,3,0.0,3,22.04,False,14.04,0.0,0.14693333333333333
1150,1i,150.0,3,0.0,3,22.04,False,14.04,-7.7037,0.14693333333333333
1155,1i,150.0,3,0.0,3,22.04,False,14.04,-3.249,0.14693333333333333
1160,1i,150.0,4,13.9698,1,21.27,False,-0.7699999999999996,10.2548,0.1418
1165,1i,150.0,3,10.7635,0,0.0,False,-22.04,10.7635,0.0
1170,1i,150.0,3,0.9916,1,1.0,False,-21.04,0.9916,0.006666666666666667
1175,1i,150.0,4,4.5292,3,5.0,False,-17.04,4.5292,0.03333333333333333
1180,1i,150.0,4,1.6741,3,5.0,False,-17.04,1.6741,0.03333333333333333
1185,1i,150.0,4,0.0,4,5.0,False,-17.04,0.0,0.03333333333333333
1190,1i,150.0,4,0.0,4,5.0,False,-16.27,-13.9698,0.03333333333333333
1195,1i,150.0,4,0.0,4,5.0,False,5.0,-10.7635,0.03333333333333333
1200,1i,150.0,4,0.0,4,5.0,False,4.0,-0.9916,0.03333333333333333
1205,1i,150.0,6,6.6357,4,5.0,False,0.0,2.1064999999999996,0.03333333333333333
1210,1i,150.0,7,4.9733,4,5.0,False,0.0,3.2992,0.03333333333333333
1215,1i,150.0,7,0.864,6,9.0,False,4.0,0.864,0.06
1220,1i,150.0,3,0.0,3,9.0,False,4.0,0.0,0.06
1225,1i,150.0,3,0.0,3,9.0,False,4.0,0.0,0.06
1230,1i,150.0,3,0.0,3,9.0,False,4.0,0.0,0.06
1235,1i,150.0,3,0.0,3,9.0,False,4.0,-6.6357,0.06
1240,1i,150.0,3,0.0,3,9.0,False,4.0,-4.9733,0.06
1245,1i,150.0,4,5.9935,3,9.0,False,0.0,5.1295,0.06
1250,1i,150.0,5,9.084,1,8.21,False,-0.7899999999999991,9.084,0.05473333333333334
1255,1i,150.0,3,8.8626,1,1.0,False,-8.0,8.8626,0.006666666666666667
1260,1i,150.0,3,0.394,1,1.0,False,-8.0,0.394,0.006666666666666667
1265,1i,150.0,3,0.0,3,1.0,False,-8.0,0.0,0.006666666666666667
1270,1i,150.0,3,0.0,3,1.0,False,-8.0,0.0,0.006666666666666667
1275,1i,150.0,3,0.0,3,1.0,False,-8.0,-5.9935,0.006666666666666667
1280,1i,150.0,3,0.0,3,1.0,False,-7.210000000000001,-9.084,0.006666666666666667
1285,1i,150.0,4,5.4848,3,1.0,False,0.0,-3.3778000000000006,0.006666666666666667
1290,1i,150.0,6,6.4763,3,1.0,False,0.0,6.0823,0.006666666666666667
1295,1i,150.0,6,4.1942,4,8.01,False,7.01,4.1942,0.053399999999999996
1300,1i,150.0,6,1.494,4,8.0,False,7.0,1.494,0.05333333333333334
1305,1i,150.0,6,0.0343,5,8.0,False,7.0,0.0343,0.05333333333333334
1310,1i,150.0,2,0.0,2,13.71,False,12.71,0.0,0.09140000000000001
1315,1i,150.0,2,0.0,2,13.71,False,12.71,-5.4848,0.09140000000000001
1320,1i,150.0,2,0.0,2,13.71,False,12.71,-6.4763,0.09140000000000001
1325,1i,150.0,5,14.7591,2,13.71,False,5.700000000000001,10.5649,0.09140000000000001
1330,1i,150.0,5,7.8396,2,13.71,False,5.710000000000001,6.3456,0.09140000000000001
1335,1i,150.0,4,0.8167,3,27.75,False,19.75,0.7824,0.185
1340,1i,150.0,3,0.7712,2,26.98,False,13.27,0.7712,0.17986666666666667
1345,1i,150.0,3,0.7276,1,1.0,False,-12.71,0.7276,0.006666666666666667
1350,1i,150.0,3,0.0,3,14.68,False,0.9699999999999989,0.0,0.09786666666666667
1355,1i,150.0,3,0.0,3,14.68,False,0.9699999999999989,-14.7591,0.09786666666666667
1360,1i,150.0,3,0.0,3,14.68,False,0.9699999999999989,-7.8396,0.09786666666666667
1365,1i,150.0,4,6.4284,3,14.68,False,-13.07,5.6117,0.09786666666666667
1370,1i,150.0,6,8.0564,3,14.68,False,-12.3,7.2852,0.09786666666666667
1375,1i,150.0,6,4.7842,4,14.68,False,13.68,4.0566,0.09786666666666667
1380,1i,150.0,6,1.5502,4,14.68,False,0.0,1.5502,0.09786666666666667
1385,1i,150.0,6,0.0046,6,18.68,False,4.0,0.0046,0.12453333333333333
1390,1i,150.0,6,0.0,6,18.68,False,4.0,0.0,0.12453333333333333
1395,1i,150.0,6,0.0,6,18.68,False,4.0,-6.4284,0.12453333333333333
1400,1i,150.0,3,0.0,3,18.68,False,4.0,-8.0564,0.12453333333333333
1405,1i,150.0,6,12.1858,3,18.68,False,4.0,7.4016,0.12453333333333333
1410,1i,150.0,6,7.9443,3,18.68,False,4.0,6.3941,0.12453333333333333
1415,1i,150.0,4,0.0279,4,31.4,False,12.719999999999999,0.0233,0.20933333333333332
1420,1i,150.0,4,0.0,4,31.39,False,12.71,0.0,0.20926666666666668
1425,1i,150.0,4,0.0,4,31.39,False,12.71,0.0,0.20926666666666668
1430,1i,150.0,3,0.8651,2,31.39,False,12.71,0.8651,0.20926666666666668
1435,1i,150.0,3,1.5374,0,0.0,False,-18.68,-10.6484,0.0
1440,1i,150.0,3,0.0515,3,17.75,False,-0.9299999999999997,-7.8928,0.11833333333333333
1445,1i,150.0,4,5.8884,3,17.71,False,-13.689999999999998,5.8605,0.11806666666666667
1450,1i,150.0,5,6.8051,3,17.71,False,-13.68,6.8051,0.11806666666666667
1455,1i,150.0,8,7.7251,3,17.71,False,-13.68,7.7251,0.11806666666666667
1460,1i,150.0,9,4.99,5,17.71,False,-13.68,4.1249,0.11806666666666667
1465,1i,150.0,12,6.0892,6,17.71,False,17.71,4.5518,0.11806666666666667
1470,1i,150.0,13,4.4941,9,35.87,False,18.119999999999997,4.4426000000000005,0.2391333333333333
1475,1i,150.0,15,3.4174,11,39.76,False,22.049999999999997,-2.4709999999999996,0.2650666666666667
1480,1i,150.0,17,2.9792,12,39.76,False,22.049999999999997,-3.8259000000000003,0.2650666666666667
1485,1i,150.0,18,1.6901,15,46.76,False,29.049999999999997,-6.035,0.3117333333333333
1490,1i,150.0,13,2.5941,9,53.78,False,36.07,-2.3959,0.3585333333333333
1495,1i,150.0,13,4.9706,8,53.76,False,36.05,-1.1185999999999998,0.3584
1500,1i,150.0,14,5.1553,9,57.76,False,21.89,0.6612,0.38506666666666667
1505,1i,150.0,14,5.077,10,64.76,False,25.000000000000007,1.6595999999999997,0.43173333333333336
1510,1i,150.0,13,2.9513,10,64.76,False,25.000000000000007,-0.027900000000000258,0.43173333333333336
1515,1i,150.0,13,2.6142,11,68.77,False,22.009999999999998,0.9240999999999999,0.45846666666666663
1520,1i,150.0,15,5.2704,9,68.76,False,14.980000000000004,2.6763000000000003,0.45840000000000003
1525,1i,150.0,15,3.9066,6,72.76,False,19.000000000000007,-1.064,0.4850666666666667
1530,1i,150.0,18,4.1511,7,79.76,False,22.000000000000007,-1.0042000000000009,0.5317333333333334
1535,1i,150.0,18,1.9747,8,30.08,False,-34.68000000000001,-3.1023,0.2005333333333333
1540,1i,150.0,20,1.7972,12,48.1,False,-16.660000000000004,-1.1541,0.32066666666666666
1545,1i,150.0,23,2.7594,18,67.32,False,-1.4500000000000028,0.1452,0.4488
1550,1i,150.0,24,1.629,19,71.07,False,2.309999999999988,-3.6414000000000004,0.47379999999999994
