timestamp,phase,phase_elapsed_s,queue_1i_m,queue_2i_m,queue_3i_m,queue_4i_m,queue_ew_m,queue_ns_m,probes_1i,probes_2i,probes_3i,probes_4i,decision_made,next_phase
1500.0,0,25,410.7,401.0,333.4,383.7,811.7,717.0,17,21,7,3,1,0
1501.0,0,25,410.7,401.0,334.6,383.7,811.7,718.3,17,21,7,3,0,
1502.0,0,25,461.4,401.1,325.2,278.7,862.6,603.9,18,21,7,3,0,
1503.0,0,25,451.3,401.1,334.8,279.3,852.4,614.1,18,21,7,3,0,
1504.0,0,25,428.6,401.1,322.5,273.6,829.8,596.1,18,21,7,3,0,
1505.0,0,25,413.2,401.1,333.5,325.1,814.3,658.6,18,21,7,4,1,0
1506.0,0,25,390.5,401.1,330.7,345.6,791.6,676.3,18,21,7,4,0,
1507.0,0,25,383.1,401.1,334.8,330.6,784.3,665.3,18,21,7,4,0,
1508.0,0,25,385.0,401.1,331.1,336.9,786.1,668.0,18,21,7,4,0,
1509.0,0,25,382.3,401.1,335.4,342.6,783.4,678.0,18,21,7,4,0,
1510.0,0,25,379.3,401.1,324.3,358.7,780.4,683.0,18,21,7,4,1,0
1511.0,0,25,391.6,401.1,337.0,351.5,792.7,688.5,18,21,7,4,0,
1512.0,0,25,401.7,401.1,335.7,362.6,802.8,698.3,18,21,6,4,0,
1513.0,0,25,406.6,401.1,335.7,372.4,807.8,708.1,18,21,6,4,0,
1514.0,0,25,405.6,401.1,335.7,386.6,806.8,722.2,18,21,6,4,0,
1515.0,0,25,405.9,401.1,334.8,388.0,807.0,722.7,18,21,6,4,1,0
1516.0,1,7,404.9,398.6,332.2,386.9,803.5,719.1,18,21,6,4,0,
1517.0,1,7,404.9,398.6,332.7,387.7,803.5,720.4,18,21,6,4,0,
1518.0,1,7,404.9,398.6,333.3,387.6,803.5,720.9,18,21,6,4,0,
1519.0,1,7,404.9,398.6,332.9,386.0,803.5,718.9,18,21,6,4,0,
1520.0,1,7,409.6,398.6,334.5,386.0,808.2,720.5,18,21,6,4,1,0
1521.0,0,25,410.7,403.4,336.2,385.9,814.2,722.1,18,21,6,4,0,
1522.0,0,25,410.7,401.1,336.2,386.1,811.9,722.3,18,21,6,4,0,
1523.0,0,25,406.0,401.1,336.2,386.1,807.2,722.3,18,21,6,4,0,
1524.0,0,25,410.7,401.1,337.5,386.1,811.9,723.5,18,21,6,4,0,
1525.0,0,25,410.7,401.1,337.5,386.1,811.9,723.5,18,21,6,4,1,0
1526.0,0,25,410.7,401.1,337.5,386.1,811.9,723.6,18,21,6,4,0,
1527.0,0,25,410.7,401.1,337.5,386.4,811.9,723.8,18,21,6,4,0,
1528.0,0,25,410.7,401.1,337.5,386.4,811.9,723.8,18,21,6,4,0,
1529.0,0,25,410.7,459.9,317.1,384.8,870.6,701.9,18,22,7,3,0,
1530.0,0,25,410.7,452.3,324.6,384.8,863.0,709.4,18,22,7,3,1,0
1531.0,0,25,410.7,431.2,357.6,384.8,842.0,742.4,18,22,7,3,0,
1532.0,0,25,410.7,426.9,326.8,384.8,837.6,711.6,18,22,7,3,0,
1533.0,0,25,410.7,393.4,325.0,384.8,804.2,709.8,18,22,7,3,0,
1534.0,0,25,410.7,399.3,320.9,385.6,810.0,706.5,18,22,7,4,0,
1535.0,0,25,410.7,379.1,290.3,385.1,789.9,675.4,18,22,7,3,1,0
1536.0,0,25,410.7,371.4,285.3,385.1,782.2,670.4,18,22,7,3,0,
1537.0,0,25,410.7,370.5,290.6,385.6,781.2,676.2,18,22,7,4,0,
1538.0,0,25,410.7,369.2,283.9,386.0,779.9,669.9,18,22,7,4,0,
1539.0,0,25,410.7,392.2,295.2,386.4,802.9,681.6,18,22,7,4,0,
1540.0,0,25,410.7,397.1,321.6,386.0,807.9,707.6,18,22,7,4,1,0
1541.0,0,25,410.7,400.5,314.8,386.0,811.2,700.8,18,22,7,4,0,
1542.0,0,25,410.7,398.2,314.7,386.1,808.9,700.8,18,22,7,4,0,
1543.0,0,25,410.7,398.2,314.7,385.8,808.9,700.5,18,22,7,4,0,
1544.0,0,25,410.7,398.3,314.8,385.8,809.1,700.6,18,22,7,4,0,
1545.0,0,25,410.7,398.3,314.9,386.1,809.1,700.9,18,22,7,4,1,0
1546.0,1,7,409.6,397.2,319.3,383.8,806.8,703.1,18,22,7,4,0,
1547.0,1,7,409.6,397.2,331.2,383.2,806.8,714.5,18,22,7,4,0,
1548.0,1,7,409.6,397.2,338.6,383.3,806.8,721.9,18,22,7,4,0,
1549.0,1,7,409.6,397.2,335.8,384.2,806.8,720.0,18,22,7,4,0,
1550.0,1,7,409.6,397.2,334.2,385.4,806.8,719.6,18,22,6,4,1,0
1551.0,0,25,410.7,398.3,335.7,386.4,809.1,722.1,18,22,6,4,0,
1552.0,0,25,410.7,398.3,335.7,386.4,809.1,722.1,18,22,6,4,0,
1553.0,0,25,410.7,398.3,335.7,386.4,809.1,722.1,18,22,6,4,0,
1554.0,0,25,410.7,398.3,335.7,386.4,809.1,722.1,18,22,6,4,0,
1555.0,0,25,410.7,398.3,337.5,386.4,809.1,723.8,18,22,6,4,1,0
1556.0,0,25,464.1,398.3,336.2,386.4,862.5,722.6,19,22,6,4,0,
1557.0,0,25,456.6,398.3,335.9,386.1,855.0,722.0,19,22,6,4,0,
1558.0,0,25,445.2,398.3,335.9,386.1,843.5,722.0,19,22,6,4,0,
1559.0,0,25,432.2,398.3,335.9,384.8,830.5,720.7,19,22,6,3,0,
1560.0,0,25,432.7,398.3,335.9,384.8,831.1,720.7,19,22,6,3,1,0
1561.0,0,25,402.1,398.3,336.1,384.8,800.4,720.9,19,22,6,3,0,
1562.0,0,25,402.5,398.3,336.1,384.8,800.8,720.9,19,22,6,3,0,
1563.0,0,25,399.7,398.3,336.1,386.1,798.0,722.2,19,22,6,4,0,
1564.0,0,25,397.3,398.3,336.1,385.6,795.6,721.8,19,22,6,4,0,
1565.0,0,25,425.8,398.3,337.5,385.6,824.1,723.1,19,22,6,4,1,0
1566.0,0,25,428.7,398.3,337.5,386.0,827.1,723.5,19,22,6,4,0,
1567.0,0,25,431.6,398.3,337.5,386.0,830.0,723.5,19,22,6,4,0,
1568.0,0,25,431.6,398.3,337.5,386.4,830.0,723.8,19,22,6,4,0,
1569.0,0,25,431.4,398.3,337.5,386.4,829.7,723.8,19,22,6,4,0,
1570.0,0,25,431.4,398.3,335.8,386.1,829.7,721.9,19,22,6,4,1,0
1571.0,0,25,436.3,398.3,335.8,385.8,834.6,721.6,19,22,6,4,0,
1572.0,0,25,436.3,398.3,335.8,385.8,834.6,721.5,19,22,6,4,0,
1573.0,0,25,436.3,398.3,335.9,386.1,834.6,722.0,19,22,6,4,0,
1574.0,0,25,436.3,398.3,335.9,386.1,834.6,722.0,19,23,6,4,0,
1575.0,0,25,436.3,398.3,336.1,385.4,834.6,721.6,19,23,6,4,1,0
1576.0,1,7,434.9,397.2,334.0,383.2,832.1,717.2,19,23,6,4,0,
1577.0,1,7,434.9,397.2,334.6,384.2,832.1,718.8,19,23,6,4,0,
1578.0,1,7,434.9,397.2,334.6,385.4,832.1,720.0,19,23,6,4,0,
1579.0,1,7,434.9,397.2,336.8,385.4,832.1,722.2,19,23,6,4,0,
1580.0,1,7,434.9,397.2,336.8,385.4,832.1,722.2,19,23,6,4,1,0
1581.0,0,25,436.3,398.3,337.5,386.4,834.6,723.8,19,23,6,4,0,
1582.0,0,25,436.3,398.3,337.5,386.4,834.6,723.8,19,23,6,4,0,
1583.0,0,25,459.3,398.1,336.1,282.8,857.4,619.0,20,22,6,4,0,
1584.0,0,25,462.5,398.1,335.9,276.8,860.6,612.7,20,22,6,4,0,
1585.0,0,25,436.7,398.1,335.9,311.9,834.7,647.8,20,22,6,4,1,0
1586.0,0,25,438.2,398.1,335.9,337.3,836.3,673.1,20,22,6,4,0,
1587.0,0,25,436.8,398.1,335.9,345.5,834.9,681.4,20,22,6,4,0,
1588.0,0,25,407.3,398.3,336.1,350.9,805.6,687.0,20,22,6,4,0,
1589.0,0,25,404.6,398.3,336.1,367.1,802.9,703.2,20,22,6,4,0,
1590.0,0,25,469.9,459.5,332.2,369.4,929.5,701.5,20,22,7,4,1,0
1591.0,0,25,465.7,452.3,330.7,384.0,918.0,714.7,20,22,7,4,0,
1592.0,0,25,465.1,440.6,353.9,411.2,905.8,765.1,20,22,7,4,0,
1593.0,0,25,454.0,427.8,356.1,399.9,881.8,756.1,20,22,7,4,0,
1594.0,0,25,453.8,415.3,336.1,400.4,869.1,736.6,20,22,7,4,0,
1595.0,0,25,434.0,402.2,345.4,400.6,836.3,746.0,20,22,7,4,1,0
1596.0,0,25,431.6,384.8,356.3,400.3,816.4,756.5,20,22,7,4,0,
1597.0,0,25,430.5,374.1,357.2,400.1,804.6,757.3,20,22,7,4,0,
1598.0,0,25,428.6,367.6,329.2,400.1,796.2,729.3,20,22,7,4,0,
1599.0,0,25,438.5,367.6,310.6,398.0,806.0,708.6,20,22,7,4,0,
1600.0,0,25,430.4,396.1,311.2,398.0,826.5,709.2,20,22,7,4,1,0
1601.0,0,25,430.4,397.1,323.7,397.4,827.5,721.1,20,22,7,4,0,
1602.0,0,25,430.4,400.7,312.3,397.5,831.0,709.8,20,22,7,4,0,
1603.0,0,25,431.9,400.4,319.6,398.4,832.3,717.9,20,21,7,4,0,
1604.0,0,25,433.6,400.4,333.4,398.4,834.1,731.7,20,21,7,4,0,
1605.0,0,25,433.6,398.1,325.2,398.4,831.7,723.6,20,21,7,4,1,0
1606.0,1,7,432.3,396.5,336.2,397.4,828.8,733.6,20,21,7,4,0,
1607.0,1,7,432.1,396.5,328.1,397.4,828.6,725.5,20,21,7,4,0,
1608.0,1,7,432.1,397.0,336.2,397.4,829.1,733.6,20,21,7,4,0,
1609.0,1,7,436.9,397.0,319.1,397.4,833.9,716.5,20,21,7,4,0,
1610.0,1,7,436.9,397.0,330.1,395.4,833.9,725.5,20,21,7,4,1,0
1611.0,0,25,438.3,398.5,333.4,398.0,836.8,731.4,20,21,8,4,0,
1612.0,0,25,438.3,398.5,347.3,398.0,836.8,745.4,20,21,8,4,0,
1613.0,0,25,438.3,398.5,364.6,398.0,836.8,762.7,20,21,8,4,0,
1614.0,0,25,438.3,398.5,362.9,398.1,836.8,761.0,20,21,8,4,0,
1615.0,0,25,438.3,398.5,359.2,398.0,836.8,757.2,20,21,8,4,1,0
1616.0,0,25,438.3,398.5,373.3,398.0,836.8,771.3,20,22,8,4,0,
1617.0,0,25,438.3,398.5,409.3,398.0,836.8,807.3,20,22,7,4,0,
1618.0,0,25,438.3,398.5,383.6,398.1,836.8,781.7,20,22,7,4,0,
1619.0,0,25,438.3,398.5,384.1,398.4,836.8,782.5,20,22,7,4,0,
1620.0,0,25,438.3,398.5,383.0,398.4,836.8,781.4,20,22,7,4,1,0
1621.0,0,25,438.3,398.5,372.8,398.4,836.8,771.2,20,22,7,4,0,
1622.0,0,25,438.3,398.5,380.2,398.4,836.8,778.5,20,22,7,4,0,
1623.0,0,25,438.3,398.5,392.7,398.4,836.8,791.1,20,22,7,4,0,
1624.0,0,25,438.3,398.5,393.6,397.8,836.8,791.4,20,22,7,4,0,
1625.0,0,25,438.3,398.5,394.1,397.8,836.8,791.9,20,22,7,4,1,0
1626.0,0,25,438.3,398.5,397.3,397.8,836.8,795.1,20,22,7,4,0,
1627.0,0,25,438.3,398.2,400.7,398.0,836.5,798.7,20,21,7,4,0,
1628.0,0,25,438.3,398.2,398.6,398.0,836.5,796.6,20,21,7,4,0,
1629.0,0,25,438.3,398.2,398.8,397.4,836.5,796.2,20,21,7,4,0,
1630.0,0,25,438.3,398.2,398.9,397.5,836.5,796.5,20,21,7,4,1,0
1631.0,0,25,438.3,398.2,399.1,398.4,836.5,797.5,20,21,7,4,0,
1632.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,21,7,4,0,
1633.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,21,7,4,0,
1634.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,21,7,4,0,
1635.0,0,25,438.3,398.5,399.0,398.4,836.8,797.4,20,21,7,4,1,0
1636.0,1,7,436.9,397.0,396.4,395.9,833.9,792.3,20,21,7,4,0,
1637.0,1,7,436.9,397.0,396.2,395.7,833.9,792.0,20,21,7,4,0,
1638.0,1,7,436.9,397.0,395.8,395.3,833.9,791.1,20,22,7,4,0,
1639.0,1,7,436.9,400.1,396.2,395.3,837.0,791.5,20,23,7,4,0,
1640.0,1,7,436.9,400.1,397.1,395.3,837.0,792.4,20,23,7,4,1,0
1641.0,0,25,438.3,401.6,399.1,398.0,839.8,797.1,20,23,7,4,0,
1642.0,0,25,438.3,401.6,399.0,398.0,839.8,797.0,20,23,7,4,0,
1643.0,0,25,438.3,398.5,399.0,398.0,836.8,797.0,20,23,7,4,0,
1644.0,0,25,438.3,398.5,400.3,398.0,836.8,798.3,20,23,7,4,0,
1645.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,1,0
1646.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,0,
1647.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,0,
1648.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,0,
1649.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,0,
1650.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,1,0
1651.0,0,25,438.3,398.5,400.3,398.4,836.8,798.7,20,23,7,4,0,
1652.0,0,25,438.3,398.5,398.6,398.4,836.8,797.0,20,23,7,4,0,
1653.0,0,25,438.3,398.5,398.6,398.4,836.8,797.0,20,23,7,4,0,
1654.0,0,25,438.3,398.5,398.6,398.4,836.8,797.0,20,23,7,4,0,
1655.0,0,25,438.3,398.5,398.6,398.0,836.8,796.6,20,23,7,4,1,0
1656.0,0,25,438.3,398.5,398.8,398.0,836.8,796.8,20,23,7,4,0,
1657.0,0,25,438.3,398.5,399.0,398.0,836.8,797.0,20,23,7,4,0,
1658.0,0,25,438.3,398.5,399.1,398.0,836.8,797.1,20,23,7,4,0,
1659.0,0,25,438.3,398.5,399.1,398.0,836.8,797.1,20,23,7,4,0,
1660.0,0,25,438.3,398.5,399.1,398.1,836.8,797.2,20,23,7,4,1,0
1661.0,0,25,438.3,398.5,399.0,398.1,836.8,797.1,20,23,7,4,0,
1662.0,0,25,438.3,398.5,399.0,397.5,836.8,796.5,20,23,7,4,0,
1663.0,0,25,438.3,398.5,399.0,397.5,836.8,796.5,20,23,7,4,0,
1664.0,0,25,438.3,398.5,399.0,397.5,836.8,796.5,20,23,7,4,0,
1665.0,0,25,465.1,398.2,399.0,383.1,863.3,782.1,21,22,7,5,1,0
1666.0,1,7,463.9,396.5,396.9,381.4,860.5,778.3,21,22,7,5,0,
1667.0,1,7,437.6,396.5,396.4,382.4,834.1,778.8,21,22,7,5,0,
1668.0,1,7,435.7,396.5,397.1,399.8,832.2,796.9,21,22,7,5,0,
1669.0,1,7,440.0,396.5,397.0,391.8,836.5,788.8,21,22,7,5,0,
1670.0,1,7,399.1,397.0,397.0,365.1,796.1,762.2,21,22,7,5,1,0
1671.0,0,25,402.1,398.5,400.3,374.1,800.6,774.4,21,22,7,5,0,
1672.0,0,25,424.8,398.5,400.3,383.3,823.2,783.6,21,22,7,5,0,
1673.0,0,25,431.3,398.5,400.3,389.7,829.8,790.0,21,22,7,5,0,
1674.0,0,25,433.2,398.5,400.3,398.7,831.7,799.0,21,22,7,5,0,
1675.0,0,25,433.4,398.5,400.3,412.4,831.9,812.7,21,22,7,5,1,0
1676.0,0,25,433.6,398.5,400.3,412.5,832.0,812.8,21,22,7,5,0,
1677.0,0,25,433.6,398.5,400.3,414.5,832.0,814.8,21,22,7,5,0,
1678.0,0,25,433.6,398.5,400.3,415.6,832.0,815.9,21,22,7,5,0,
1679.0,0,25,438.3,398.5,400.3,415.6,836.8,815.9,21,22,7,5,0,
1680.0,0,25,438.3,398.5,400.3,415.6,836.8,815.9,21,22,7,5,1,0
1681.0,0,25,438.3,398.5,400.3,415.8,836.8,816.1,21,22,7,5,0,
1682.0,0,25,438.3,398.5,398.8,414.5,836.8,813.2,21,22,7,5,0,
1683.0,0,25,438.3,398.5,398.8,414.0,836.8,812.8,21,22,7,5,0,
1684.0,0,25,438.3,398.5,398.8,415.0,836.8,813.7,21,22,7,5,0,
1685.0,0,25,438.3,398.5,398.8,415.0,836.8,813.7,21,22,7,5,1,0
1686.0,0,25,438.3,398.5,399.0,413.3,836.8,812.3,21,22,7,5,0,
1687.0,0,25,438.3,398.5,399.1,413.3,836.8,812.4,21,22,7,5,0,
1688.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,22,7,5,0,
1689.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,22,7,5,0,
1690.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,22,7,5,1,0
1691.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,22,7,5,0,
1692.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,23,7,5,0,
1693.0,0,25,438.3,398.5,398.5,414.6,836.8,813.1,21,23,7,5,0,
1694.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,23,7,5,0,
1695.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,1,0
1696.0,1,7,432.2,397.0,397.1,412.5,829.2,809.6,21,23,7,5,0,
1697.0,1,7,436.9,397.0,399.7,412.3,833.9,812.0,21,23,7,5,0,
1698.0,1,7,436.9,397.0,399.7,412.3,833.9,812.0,21,23,7,5,0,
1699.0,1,7,436.9,397.0,399.7,412.3,833.9,812.0,21,23,7,5,0,
1700.0,1,7,436.9,397.0,399.7,412.3,833.9,812.0,21,23,7,5,1,0
1701.0,0,25,438.3,398.5,400.3,413.3,836.8,813.6,21,23,7,5,0,
1702.0,0,25,438.3,398.5,400.3,413.3,836.8,813.6,21,23,7,5,0,
1703.0,0,25,438.3,398.5,400.3,413.3,836.8,813.6,21,23,7,5,0,
1704.0,0,25,438.3,398.5,400.3,413.3,836.8,813.6,21,23,7,5,0,
1705.0,0,25,438.3,398.5,400.3,414.4,836.8,814.7,21,23,7,5,1,0
1706.0,0,25,438.3,398.5,398.6,414.4,836.8,813.0,21,23,7,5,0,
1707.0,0,25,438.3,398.5,398.6,414.4,836.8,813.0,21,23,7,5,0,
1708.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,23,7,5,0,
1709.0,0,25,438.3,398.5,398.6,414.6,836.8,813.2,21,23,7,5,0,
1710.0,0,25,438.3,398.5,398.8,414.0,836.8,812.8,21,23,7,5,1,0
1711.0,0,25,438.3,398.5,399.0,415.0,836.8,814.0,21,23,7,5,0,
1712.0,0,25,438.3,398.5,399.1,415.0,836.8,814.1,21,23,7,5,0,
1713.0,0,25,438.3,398.5,399.1,413.3,836.8,812.4,21,23,7,5,0,
1714.0,0,25,438.3,398.5,399.1,413.3,836.8,812.4,21,23,7,5,0,
1715.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,1,0
1716.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,0,
1717.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,0,
1718.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,0,
1719.0,0,25,438.3,398.5,399.0,414.6,836.8,813.6,21,23,7,5,0,
1720.0,0,25,438.3,459.6,399.0,414.6,897.8,813.6,21,24,7,5,1,0
1721.0,0,25,438.3,453.1,399.0,414.6,891.3,813.6,21,24,7,5,0,
1722.0,0,25,470.4,461.9,399.0,414.7,932.3,813.7,22,23,7,5,0,
1723.0,0,25,471.2,446.0,399.0,414.6,917.2,813.6,22,23,7,5,0,
1724.0,0,25,470.4,435.3,400.3,413.3,905.7,813.6,22,23,7,5,0,
1725.0,0,25,471.6,424.8,400.3,413.3,896.3,813.6,22,23,7,5,1,0
1726.0,1,7,469.5,420.4,399.7,412.3,889.9,812.0,22,23,7,5,0,
1727.0,1,7,453.6,426.1,399.7,412.3,879.7,812.0,22,23,7,5,0,
1728.0,1,7,477.4,463.4,399.7,412.3,940.8,812.0,22,23,7,5,0,
1729.0,1,7,478.3,466.9,398.9,412.3,945.2,811.3,22,23,7,5,0,
1730.0,1,7,479.0,469.0,398.9,412.3,948.0,811.3,22,23,7,5,1,0
1731.0,0,25,481.0,467.5,400.3,413.3,948.5,813.6,22,23,7,5,0,
1732.0,0,25,481.0,467.9,400.3,413.3,948.9,813.6,22,23,7,5,0,
1733.0,0,25,485.7,467.9,398.6,414.4,953.6,813.0,22,23,7,5,0,
1734.0,0,25,485.8,470.2,398.6,414.4,956.1,813.0,22,23,7,5,0,
1735.0,0,25,485.8,467.9,398.6,414.4,953.7,813.0,22,23,7,5,1,0
1736.0,0,25,485.8,467.9,398.8,414.6,953.7,813.4,22,23,7,5,0,
1737.0,0,25,485.8,467.9,398.8,414.6,953.7,813.4,22,23,7,5,0,
1738.0,0,25,485.8,467.9,399.0,414.0,953.7,813.0,22,23,7,5,0,
1739.0,0,25,485.8,467.9,399.1,414.1,953.7,813.2,22,23,7,5,0,
1740.0,0,25,485.8,467.9,399.1,415.0,953.7,814.1,22,23,7,5,1,0
1741.0,0,25,485.8,467.9,399.0,414.0,953.7,813.0,22,23,7,5,0,
1742.0,0,25,485.8,467.9,399.0,414.6,953.7,813.6,22,23,7,5,0,
1743.0,0,25,485.8,467.9,399.0,414.6,953.7,813.6,22,23,7,5,0,
1744.0,0,25,485.8,467.9,399.0,414.6,953.7,813.6,22,23,7,5,0,
