timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
1395,3i,0.0,False
1395,4i,365.84,True
1400,1i,1.0,False
1400,2i,1.0,False
1400,3i,0.0,False
1400,4i,369.76,True
1405,1i,1.0,False
1405,2i,1.0,False
1405,3i,0.0,False
1405,4i,369.73,True
1410,1i,1.0,False
1410,2i,5.01,False
1410,3i,1.0,False
1410,4i,369.73,True
1415,1i,5.0,False
1415,2i,5.0,False
1415,3i,1.0,False
1415,4i,369.73,True
1420,1i,5.0,False
1420,2i,5.0,False
1420,3i,1.0,False
1420,4i,373.73,True
1425,1i,5.0,False
1425,2i,5.0,False
1425,3i,1.0,False
1425,4i,373.73,True
1430,1i,1.0,False
1430,2i,0.0,False
1430,3i,1.0,False
1430,4i,386.44,True
1435,1i,1.0,False
1435,2i,0.0,False
1435,3i,1.0,False
1435,4i,386.44,True
1440,1i,1.0,False
1440,2i,0.0,False
1440,3i,1.0,False
1440,4i,386.44,True
1445,1i,1.0,False
1445,2i,0.0,False
1445,3i,1.0,False
1445,4i,361.55,True
1450,1i,1.0,False
1450,2i,0.0,False
1450,3i,1.0,False
1450,4i,381.94,True
1455,1i,1.0,False
1455,2i,0.0,False
1455,3i,1.0,False
1455,4i,376.19,True
1460,1i,1.0,False
1460,2i,1.0,False
1460,3i,5.01,False
1460,4i,387.87,True
1465,1i,1.0,False
1465,2i,1.0,False
1465,3i,5.0,False
1465,4i,385.43,True
1470,1i,1.0,False
1470,2i,1.0,False
1470,3i,5.0,False
1470,4i,386.52,True
1475,1i,1.0,False
1475,2i,1.0,False
1475,3i,0.0,False
1475,4i,377.38,True
1480,1i,1.0,False
1480,2i,1.0,False
1480,3i,0.0,False
1480,4i,378.88,True
1485,1i,1.0,False
1485,2i,1.0,False
1485,3i,0.0,False
1485,4i,381.76,True
1490,1i,1.0,False
1490,2i,1.0,False
1490,3i,0.0,False
1490,4i,381.5,True
1495,1i,1.0,False
1495,2i,1.0,False
1495,3i,0.0,False
1495,4i,381.48,True
1500,1i,1.0,False
1500,2i,1.0,False
1500,3i,0.0,False
1500,4i,385.48,True
1505,1i,1.0,False
1505,2i,1.0,False
1505,3i,0.0,False
1505,4i,385.48,True
1510,1i,5.0,False
1510,2i,5.0,False
1510,3i,1.0,False
1510,4i,399.52,True
1515,1i,5.0,False
1515,2i,5.0,False
